235886	僕	0.13144008	46.98637766
235680	帰	0.13132529	47.11770296
235010	次	0.13095195	47.24865491
233642	軍	0.13018968	47.37884459
232468	俺	0.12953550	47.50838009
232439	天	0.12951935	47.63789944
228782	違	0.12748160	47.76538104
228620	重	0.12739133	47.89277236
228138	光	0.12712275	48.01989511
227512	機	0.12677393	48.14666904
224950	母	0.12534634	48.27201538
224787	使	0.12525551	48.39727089
221306	別	0.12331583	48.52058672
221190	数	0.12325119	48.64383791
220773	待	0.12301883	48.76685674
220064	直	0.12262376	48.88948051
219241	命	0.12216517	49.01164568
218159	回	0.12156226	49.13320794
217437	六	0.12115995	49.25436789
216921	多	0.12087243	49.37524032
211822	表	0.11803117	49.49327149
211554	馬	0.11788183	49.61115332
210722	平	0.11741823	49.72857155
210568	社	0.11733242	49.84590397
208211	原	0.11601905	49.96192302
208079	強	0.11594550	50.07786852
207495	兵	0.11562008	50.19348860
206964	電	0.11532420	50.30881280
206220	士	0.11490963	50.42372243
204782	要	0.11410835	50.53783078
201460	御	0.11225727	50.65008805
200838	受	0.11191068	50.76199873
199237	好	0.11101857	50.87301730
199196	誰	0.11099573	50.98401303
198583	指	0.11065415	51.09466718
197870	眼	0.11025685	51.20492403
197342	決	0.10996264	51.31488668
197192	王	0.10987906	51.42476574
196846	起	0.10968626	51.53445200
196199	七	0.10932574	51.64377774
195945	初	0.10918421	51.75296195
195313	海	0.10883205	51.86179399
195075	安	0.10869943	51.97049342
194229	残	0.10822802	52.07872144
194146	調	0.10818177	52.18690322
192699	飛	0.10737548	52.29427869
191767	解	0.10685615	52.40113484
191504	流	0.10670960	52.50784444
191161	東	0.10651847	52.61436291
189655	姿	0.10567930	52.72004222
189318	呼	0.10549152	52.82553374
188006	助	0.10476045	52.93029419
187878	早	0.10468913	53.03498331
187629	定	0.10455038	53.13953369
187213	第	0.10431857	53.24385227
186093	突	0.10369449	53.34754676
185834	乗	0.10355017	53.45109693
183822	村	0.10242905	53.55352597
183078	若	0.10201448	53.65554045
182986	息	0.10196321	53.75750366
182972	九	0.10195541	53.85945907
181067	確	0.10089391	53.96035298
180399	語	0.10052169	54.06087467
180274	石	0.10045203	54.16132670
179270	愛	0.09989259	54.26121929
178559	首	0.09949640	54.36071569
177752	半	0.09904673	54.45976242
176865	界	0.09855248	54.55831490
176551	由	0.09837751	54.65669241
176437	説	0.09831399	54.75500640
176071	置	0.09811004	54.85311644
174536	朝	0.09725471	54.95037115
174385	法	0.09717057	55.04754173
173243	室	0.09653423	55.14407596
171876	黒	0.09577251	55.23984847
171337	警	0.09547217	55.33532064
168705	答	0.09400557	55.42932621
168253	覚	0.09375371	55.52307992
167082	張	0.09310121	55.61618113
166057	記	0.09253006	55.70871119
166017	続	0.09250777	55.80121896
165690	想	0.09232556	55.89354451
165282	両	0.09209821	55.98564273
165032	成	0.09195891	56.07760163
164973	遠	0.09192603	56.16952767
164438	門	0.09162792	56.26115559
164413	得	0.09161399	56.35276958
164157	振	0.09147134	56.44424092
163807	背	0.09127632	56.53551723
162460	必	0.09052574	56.62604298
162431	配	0.09050958	56.71655256
161964	他	0.09024936	56.80680192
161160	化	0.08980136	56.89660328
160935	元	0.08967598	56.98627926
160392	運	0.08937341	57.07565267
160166	在	0.08924748	57.16490016
159885	苦	0.08909090	57.25399106
158990	和	0.08859219	57.34258325
158570	楽	0.08835816	57.43094141
158202	付	0.08815310	57.51909452
158076	島	0.08808290	57.60717741
156632	百	0.08727827	57.69445568
156350	視	0.08712114	57.78157682
155644	能	0.08672774	57.86830456
155616	終	0.08671214	57.95501670
155597	業	0.08670155	58.04171825
